City,County,State,Timezone,Continent
Newbury,Geauga,Ohio,New_York,America
Northfield,Summit,Ohio,New_York,America
North Olmsted,Cuyahoga,Ohio,New_York,America
Novelty,Geauga,Ohio,New_York,America
Oberlin,Lorain,Ohio,New_York,America
Orwell,Ashtabula,Ohio,New_York,America
Painesville,Lake,Ohio,New_York,America
Parkman,Geauga,Ohio,New_York,America
Perry,Lake,Ohio,New_York,America
Pierpont,Ashtabula,Ohio,New_York,America
Rock Creek,Ashtabula,Ohio,New_York,America
Rome,Ashtabula,Ohio,New_York,America
Thompson,Geauga,Ohio,New_York,America
Twinsburg,Summit,Ohio,New_York,America
Vermilion,Erie,Ohio,New_York,America
Wellington,Lorain,Ohio,New_York,America
Wickliffe,Lake,Ohio,New_York,America
Williamsfield,Ashtabula,Ohio,New_York,America
Willoughby,Lake,Ohio,New_York,America
Eastlake,Lake,Ohio,New_York,America
Windsor,Ashtabula,Ohio,New_York,America
Cleveland,Cuyahoga,Ohio,New_York,America
Cleveland,Cuyahoga,Ohio,New_York,America
Cleveland,Cuyahoga,Ohio,New_York,America
Cleveland,Cuyahoga,Ohio,New_York,America
Cleveland,Cuyahoga,Ohio,New_York,America
Cleveland,Cuyahoga,Ohio,New_York,America
Lakewood,Cuyahoga,Ohio,New_York,America
Cleveland,Cuyahoga,Ohio,New_York,America
Cleveland,Cuyahoga,Ohio,New_York,America
Cleveland,Cuyahoga,Ohio,New_York,America
Cleveland,Cuyahoga,Ohio,New_York,America
Cleveland,Cuyahoga,Ohio,New_York,America
Cleveland,Cuyahoga,Ohio,New_York,America
Cleveland,Cuyahoga,Ohio,New_York,America
Cleveland,Cuyahoga,Ohio,New_York,America
Rocky River,Cuyahoga,Ohio,New_York,America
Euclid,Cuyahoga,Ohio,New_York,America
Cleveland,Cuyahoga,Ohio,New_York,America
Cleveland,Cuyahoga,Ohio,New_York,America
Cleveland,Cuyahoga,Ohio,New_York,America
Cleveland,Cuyahoga,Ohio,New_York,America
Beachwood,Cuyahoga,Ohio,New_York,America
Euclid,Cuyahoga,Ohio,New_York,America
Cleveland,Cuyahoga,Ohio,New_York,America
Cleveland,Cuyahoga,Ohio,New_York,America
Cleveland,Cuyahoga,Ohio,New_York,America
Cleveland,Cuyahoga,Ohio,New_York,America
Cleveland,Cuyahoga,Ohio,New_York,America
Cleveland,Cuyahoga,Ohio,New_York,America
Cleveland,Cuyahoga,Ohio,New_York,America
Independence,Cuyahoga,Ohio,New_York,America
Euclid,Cuyahoga,Ohio,New_York,America
North Royalton,Cuyahoga,Ohio,New_York,America
Cleveland,Cuyahoga,Ohio,New_York,America
Cleveland,Cuyahoga,Ohio,New_York,America
Strongsville,Cuyahoga,Ohio,New_York,America
Maple Heights,Cuyahoga,Ohio,New_York,America
Olmsted Falls,Cuyahoga,Ohio,New_York,America
Solon,Cuyahoga,Ohio,New_York,America
Bay Village,Cuyahoga,Ohio,New_York,America
Brecksville,Cuyahoga,Ohio,New_York,America
Brookpark,Cuyahoga,Ohio,New_York,America
Cleveland,Cuyahoga,Ohio,New_York,America
Cleveland,Cuyahoga,Ohio,New_York,America
Westlake,Cuyahoga,Ohio,New_York,America
Bedford,Cuyahoga,Ohio,New_York,America
Broadview Heights,Cuyahoga,Ohio,New_York,America
Strongsville,Cuyahoga,Ohio,New_York,America
Atwater,Portage,Ohio,New_York,America
Aurora,Portage,Ohio,New_York,America
Barberton,Summit,Ohio,New_York,America
Brunswick,Medina,Ohio,New_York,America
Burbank,Wayne,Ohio,New_York,America
Chippewa Lake,Medina,Ohio,New_York,America
Clinton,Summit,Ohio,New_York,America
Creston,Wayne,Ohio,New_York,America
Cuyahoga Falls,Summit,Ohio,New_York,America
Cuyahoga Falls,Summit,Ohio,New_York,America
Stow,Summit,Ohio,New_York,America
Doylestown,Wayne,Ohio,New_York,America
Garrettsville,Portage,Ohio,New_York,America
Hinckley,Medina,Ohio,New_York,America
Hiram,Portage,Ohio,New_York,America
Homerville,Medina,Ohio,New_York,America
Hudson,Summit,Ohio,New_York,America
Kent,Portage,Ohio,New_York,America
Streetsboro,Portage,Ohio,New_York,America
Kent,Portage,Ohio,New_York,America
Lakemore,Summit,Ohio,New_York,America
Westfield Center,Medina,Ohio,New_York,America
Litchfield,Medina,Ohio,New_York,America
Lodi,Medina,Ohio,New_York,America
Mantua,Portage,Ohio,New_York,America
Medina,Medina,Ohio,New_York,America
Mogadore,Portage,Ohio,New_York,America
Munroe Falls,Summit,Ohio,New_York,America
Peninsula,Summit,Ohio,New_York,America
Randolph,Portage,Ohio,New_York,America
Ravenna,Portage,Ohio,New_York,America
Rittman,Wayne,Ohio,New_York,America
Rootstown,Portage,Ohio,New_York,America
Seville,Medina,Ohio,New_York,America
Sharon Center,Medina,Ohio,New_York,America
Spencer,Medina,Ohio,New_York,America
Sterling,Wayne,Ohio,New_York,America
Tallmadge,Summit,Ohio,New_York,America
Valley City,Medina,Ohio,New_York,America
Wadsworth,Medina,Ohio,New_York,America
Wayland,Portage,Ohio,New_York,America
Richfield,Summit,Ohio,New_York,America
West Salem,Wayne,Ohio,New_York,America
Windham,Portage,Ohio,New_York,America
Akron,Summit,Ohio,New_York,America
Akron,Summit,Ohio,New_York,America
Akron,Summit,Ohio,New_York,America
Akron,Summit,Ohio,New_York,America
Akron,Summit,Ohio,New_York,America
Akron,Summit,Ohio,New_York,America
Akron,Summit,Ohio,New_York,America
Akron,Summit,Ohio,New_York,America
Akron,Summit,Ohio,New_York,America
Akron,Summit,Ohio,New_York,America
Akron,Summit,Ohio,New_York,America
Akron,Summit,Ohio,New_York,America
Akron,Summit,Ohio,New_York,America
Akron,Summit,Ohio,New_York,America
Akron,Summit,Ohio,New_York,America
Akron,Summit,Ohio,New_York,America
Akron,Summit,Ohio,New_York,America
Berlin Center,Mahoning,Ohio,New_York,America
Bristolville,Trumbull,Ohio,New_York,America
Brookfield,Trumbull,Ohio,New_York,America
Burghill,Trumbull,Ohio,New_York,America
Campbell,Mahoning,Ohio,New_York,America
Canfield,Mahoning,Ohio,New_York,America
Columbiana,Columbiana,Ohio,New_York,America
Cortland,Trumbull,Ohio,New_York,America
Deerfield,Portage,Ohio,New_York,America
Diamond,Portage,Ohio,New_York,America
East Palestine,Columbiana,Ohio,New_York,America
Farmdale,Trumbull,Ohio,New_York,America
Fowler,Trumbull,Ohio,New_York,America
Girard,Trumbull,Ohio,New_York,America
Hanoverton,Columbiana,Ohio,New_York,America
Hubbard,Trumbull,Ohio,New_York,America
Kensington,Columbiana,Ohio,New_York,America
Kinsman,Trumbull,Ohio,New_York,America
Lake Milton,Mahoning,Ohio,New_York,America
Leavittsburg,Trumbull,Ohio,New_York,America
Leetonia,Columbiana,Ohio,New_York,America
Lisbon,Columbiana,Ohio,New_York,America
Lowellville,Mahoning,Ohio,New_York,America
Mc Donald,Trumbull,Ohio,New_York,America
Masury,Trumbull,Ohio,New_York,America
Mesopotamia,Trumbull,Ohio,New_York,America
Mineral Ridge,Trumbull,Ohio,New_York,America
Negley,Columbiana,Ohio,New_York,America
New Middletown,Mahoning,Ohio,New_York,America
New Springfield,Mahoning,Ohio,New_York,America
Newton Falls,Portage,Ohio,New_York,America
New Waterford,Columbiana,Ohio,New_York,America
Niles,Trumbull,Ohio,New_York,America
North Benton,Mahoning,Ohio,New_York,America
North Bloomfield,Trumbull,Ohio,New_York,America
North Jackson,Mahoning,Ohio,New_York,America
North Lima,Mahoning,Ohio,New_York,America
Petersburg,Mahoning,Ohio,New_York,America
Rogers,Columbiana,Ohio,New_York,America
Salem,Columbiana,Ohio,New_York,America
Southington,Trumbull,Ohio,New_York,America
Struthers,Mahoning,Ohio,New_York,America
Vienna,Trumbull,Ohio,New_York,America
Warren,Trumbull,Ohio,New_York,America
Warren,Trumbull,Ohio,New_York,America
Warren,Trumbull,Ohio,New_York,America
Warren,Trumbull,Ohio,New_York,America
Washingtonville,Columbiana,Ohio,New_York,America
West Farmington,Trumbull,Ohio,New_York,America
Winona,Columbiana,Ohio,New_York,America
Youngstown,Mahoning,Ohio,New_York,America
Youngstown,Mahoning,Ohio,New_York,America
Youngstown,Mahoning,Ohio,New_York,America
Youngstown,Mahoning,Ohio,New_York,America
Youngstown,Mahoning,Ohio,New_York,America
Youngstown,Mahoning,Ohio,New_York,America
Youngstown,Mahoning,Ohio,New_York,America
Youngstown,Mahoning,Ohio,New_York,America
Youngstown,Mahoning,Ohio,New_York,America
Youngstown,Mahoning,Ohio,New_York,America
Youngstown,Mahoning,Ohio,New_York,America
Youngstown,Mahoning,Ohio,New_York,America
Alliance,Stark,Ohio,New_York,America
Apple Creek,Wayne,Ohio,New_York,America
Augusta,Carroll,Ohio,New_York,America
Beach City,Stark,Ohio,New_York,America
Beloit,Mahoning,Ohio,New_York,America
Berlin,Holmes,Ohio,New_York,America
Big Prairie,Holmes,Ohio,New_York,America
Bolivar,Tuscarawas,Ohio,New_York,America
Brewster,Stark,Ohio,New_York,America
Canal Fulton,Stark,Ohio,New_York,America
Carrollton,Carroll,Ohio,New_York,America
Dalton,Wayne,Ohio,New_York,America
Dellroy,Carroll,Ohio,New_York,America
Dennison,Tuscarawas,Ohio,New_York,America
Dover,Tuscarawas,Ohio,New_York,America
Dundee,Holmes,Ohio,New_York,America
East Rochester,Columbiana,Ohio,New_York,America
East Sparta,Stark,Ohio,New_York,America
Fredericksburg,Wayne,Ohio,New_York,America
Glenmont,Holmes,Ohio,New_York,America
Gnadenhutten,Tuscarawas,Ohio,New_York,America
Hartville,Stark,Ohio,New_York,America
Holmesville,Holmes,Ohio,New_York,America
Homeworth,Columbiana,Ohio,New_York,America
Killbuck,Holmes,Ohio,New_York,America
Lakeville,Holmes,Ohio,New_York,America
Limaville,Stark,Ohio,New_York,America
Louisville,Stark,Ohio,New_York,America
Magnolia,Stark,Ohio,New_York,America
Malvern,Carroll,Ohio,New_York,America
Marshallville,Wayne,Ohio,New_York,America
Massillon,Stark,Ohio,New_York,America
Massillon,Stark,Ohio,New_York,America
Mechanicstown,Carroll,Ohio,New_York,America
Middlebranch,Stark,Ohio,New_York,America
Midvale,Tuscarawas,Ohio,New_York,America
Millersburg,Holmes,Ohio,New_York,America
Mineral City,Tuscarawas,Ohio,New_York,America
Minerva,Stark,Ohio,New_York,America
Mount Eaton,Wayne,Ohio,New_York,America
Nashville,Holmes,Ohio,New_York,America
Navarre,Stark,Ohio,New_York,America
New Philadelphia,Tuscarawas,Ohio,New_York,America
North Lawrence,Stark,Ohio,New_York,America
Orrville,Wayne,Ohio,New_York,America
Paris,Stark,Ohio,New_York,America
Robertsville,Stark,Ohio,New_York,America
Sandyville,Tuscarawas,Ohio,New_York,America
Sebring,Mahoning,Ohio,New_York,America
Sherrodsville,Carroll,Ohio,New_York,America
Shreve,Wayne,Ohio,New_York,America
Smithville,Wayne,Ohio,New_York,America
Somerdale,Tuscarawas,Ohio,New_York,America
Strasburg,Tuscarawas,Ohio,New_York,America
Sugarcreek,Tuscarawas,Ohio,New_York,America
Tuscarawas,Tuscarawas,Ohio,New_York,America
Uhrichsville,Tuscarawas,Ohio,New_York,America
Uniontown,Summit,Ohio,New_York,America
Walnut Creek,Holmes,Ohio,New_York,America
Waynesburg,Stark,Ohio,New_York,America
Wilmot,Stark,Ohio,New_York,America
Winesburg,Holmes,Ohio,New_York,America
Wooster,Wayne,Ohio,New_York,America
Deersville,Harrison,Ohio,New_York,America
Bowerston,Carroll,Ohio,New_York,America
Zoar,Tuscarawas,Ohio,New_York,America
Tippecanoe,Harrison,Ohio,New_York,America
Canton,Stark,Ohio,New_York,America
Canton,Stark,Ohio,New_York,America
Canton,Stark,Ohio,New_York,America
Canton,Stark,Ohio,New_York,America
Canton,Stark,Ohio,New_York,America
Canton,Stark,Ohio,New_York,America
Canton,Stark,Ohio,New_York,America
Canton,Stark,Ohio,New_York,America
Canton,Stark,Ohio,New_York,America
Canton,Stark,Ohio,New_York,America
Canton,Stark,Ohio,New_York,America
North Canton,Stark,Ohio,New_York,America
Canton,Stark,Ohio,New_York,America
East Canton,Stark,Ohio,New_York,America
Alvada,Seneca,Ohio,New_York,America
Arcadia,Hancock,Ohio,New_York,America
Ashland,Ashland,Ohio,New_York,America
Attica,Seneca,Ohio,New_York,America
Bascom,Seneca,Ohio,New_York,America
Bellevue,Sandusky,Ohio,New_York,America
Bellville,Richland,Ohio,New_York,America
Berlin Heights,Erie,Ohio,New_York,America
Bettsville,Seneca,Ohio,New_York,America
Birmingham,Erie,Ohio,New_York,America
Bloomdale,Wood,Ohio,New_York,America
Bloomville,Seneca,Ohio,New_York,America
Bucyrus,Crawford,Ohio,New_York,America
Butler,Richland,Ohio,New_York,America
Castalia,Erie,Ohio,New_York,America
Chatfield,Crawford,Ohio,New_York,America
Collins,Huron,Ohio,New_York,America
Crestline,Crawford,Ohio,New_York,America
Flat Rock,Seneca,Ohio,New_York,America
Fostoria,Seneca,Ohio,New_York,America
Galion,Crawford,Ohio,New_York,America
Green Springs,Seneca,Ohio,New_York,America
Greenwich,Ashland,Ohio,New_York,America
Hayesville,Ashland,Ohio,New_York,America
Huron,Erie,Ohio,New_York,America
Jeromesville,Ashland,Ohio,New_York,America
Kansas,Seneca,Ohio,New_York,America
Loudonville,Ashland,Ohio,New_York,America
Lucas,Richland,Ohio,New_York,America
Mc Cutchenville,Wyandot,Ohio,New_York,America
Milan,Erie,Ohio,New_York,America
Monroeville,Huron,Ohio,New_York,America
Nevada,Wyandot,Ohio,New_York,America
New Haven,Huron,Ohio,New_York,America
New London,Huron,Ohio,New_York,America
New Riegel,Seneca,Ohio,New_York,America
New Washington,Crawford,Ohio,New_York,America
North Fairfield,Huron,Ohio,New_York,America
North Robinson,Crawford,Ohio,New_York,America
Norwalk,Huron,Ohio,New_York,America
Nova,Ashland,Ohio,New_York,America
Old Fort,Seneca,Ohio,New_York,America
Perrysville,Ashland,Ohio,New_York,America
Plymouth,Huron,Ohio,New_York,America
Polk,Ashland,Ohio,New_York,America
Republic,Seneca,Ohio,New_York,America
Sandusky,Erie,Ohio,New_York,America
Savannah,Ashland,Ohio,New_York,America
Shelby,Richland,Ohio,New_York,America
Shiloh,Richland,Ohio,New_York,America
Sullivan,Ashland,Ohio,New_York,America
Sulphur Springs,Crawford,Ohio,New_York,America
Sycamore,Wyandot,Ohio,New_York,America
Tiffin,Seneca,Ohio,New_York,America
Tiro,Crawford,Ohio,New_York,America
Wakeman,Huron,Ohio,New_York,America
Willard,Huron,Ohio,New_York,America
Mansfield,Richland,Ohio,New_York,America
Mansfield,Richland,Ohio,New_York,America
Mansfield,Richland,Ohio,New_York,America
Mansfield,Richland,Ohio,New_York,America
Mansfield,Richland,Ohio,New_York,America
Mansfield,Richland,Ohio,New_York,America
Mansfield,Richland,Ohio,New_York,America
Addyston,Hamilton,Ohio,New_York,America
Cleves,Hamilton,Ohio,New_York,America
College Corner,Preble,Ohio,New_York,America
Franklin,Warren,Ohio,New_York,America
Hamilton,Butler,Ohio,New_York,America
Hamilton,Butler,Ohio,New_York,America
Fairfield,Butler,Ohio,New_York,America
Hamilton,Butler,Ohio,New_York,America
Harrison,Hamilton,Ohio,New_York,America
Harveysburg,Warren,Ohio,New_York,America
Hooven,Hamilton,Ohio,New_York,America
Kings Mills,Warren,Ohio,New_York,America
Lebanon,Warren,Ohio,New_York,America
Maineville,Warren,Ohio,New_York,America
Mason,Warren,Ohio,New_York,America
Miamitown,Hamilton,Ohio,New_York,America
Middletown,Butler,Ohio,New_York,America
Middletown,Butler,Ohio,New_York,America
Monroe,Butler,Ohio,New_York,America
Mount Saint Joseph,Hamilton,Ohio,New_York,America
North Bend,Hamilton,Ohio,New_York,America
Okeana,Butler,Ohio,New_York,America
Oregonia,Warren,Ohio,New_York,America
Oxford,Butler,Ohio,New_York,America
Seven Mile,Butler,Ohio,New_York,America
Somerville,Butler,Ohio,New_York,America
South Lebanon,Warren,Ohio,New_York,America
Springboro,Warren,Ohio,New_York,America
Trenton,Butler,Ohio,New_York,America
Waynesville,Warren,Ohio,New_York,America
West Chester,Butler,Ohio,New_York,America
West Elkton,Preble,Ohio,New_York,America
Aberdeen,Brown,Ohio,New_York,America
Amelia,Clermont,Ohio,New_York,America
Batavia,Clermont,Ohio,New_York,America
Bethel,Clermont,Ohio,New_York,America
Blanchester,Brown,Ohio,New_York,America
Camp Dennison,Hamilton,Ohio,New_York,America
Chilo,Clermont,Ohio,New_York,America
Clarksville,Clinton,Ohio,New_York,America
Decatur,Brown,Ohio,New_York,America
Fayetteville,Brown,Ohio,New_York,America
Felicity,Clermont,Ohio,New_York,America
Georgetown,Brown,Ohio,New_York,America
Goshen,Clermont,Ohio,New_York,America
Greenfield,Highland,Ohio,New_York,America
Hamersville,Brown,Ohio,New_York,America
Higginsport,Brown,Ohio,New_York,America
Highland,Highland,Ohio,New_York,America
Hillsboro,Highland,Ohio,New_York,America
Leesburg,Highland,Ohio,New_York,America
Loveland,Clermont,Ohio,New_York,America
Lynchburg,Brown,Ohio,New_York,America
Manchester,Adams,Ohio,New_York,America
Martinsville,Clinton,Ohio,New_York,America
Miamiville,Clermont,Ohio,New_York,America
Midland,Clinton,Ohio,New_York,America
Milford,Clermont,Ohio,New_York,America
Morrow,Warren,Ohio,New_York,America
Moscow,Clermont,Ohio,New_York,America
Mount Orab,Brown,Ohio,New_York,America
Mowrystown,Highland,Ohio,New_York,America
Neville,Clermont,Ohio,New_York,America
New Richmond,Clermont,Ohio,New_York,America
Newtonsville,Clermont,Ohio,New_York,America
New Vienna,Clinton,Ohio,New_York,America
Owensville,Clermont,Ohio,New_York,America
Pleasant Plain,Warren,Ohio,New_York,America
Port William,Clinton,Ohio,New_York,America
Reesville,Clinton,Ohio,New_York,America
Ripley,Brown,Ohio,New_York,America
Russellville,Brown,Ohio,New_York,America
Sabina,Clinton,Ohio,New_York,America
Sardinia,Brown,Ohio,New_York,America
Sinking Spring,Highland,Ohio,New_York,America
Terrace Park,Hamilton,Ohio,New_York,America
Williamsburg,Clermont,Ohio,New_York,America
Wilmington,Clinton,Ohio,New_York,America
Cincinnati,Hamilton,Ohio,New_York,America
Cincinnati,Hamilton,Ohio,New_York,America
Cincinnati,Hamilton,Ohio,New_York,America
Cincinnati,Hamilton,Ohio,New_York,America
Cincinnati,Hamilton,Ohio,New_York,America
Cincinnati,Hamilton,Ohio,New_York,America
Cincinnati,Hamilton,Ohio,New_York,America
Cincinnati,Hamilton,Ohio,New_York,America
Cincinnati,Hamilton,Ohio,New_York,America
Cincinnati,Hamilton,Ohio,New_York,America
Cincinnati,Hamilton,Ohio,New_York,America
Cincinnati,Hamilton,Ohio,New_York,America
Cincinnati,Hamilton,Ohio,New_York,America
Cincinnati,Hamilton,Ohio,New_York,America
Cincinnati,Hamilton,Ohio,New_York,America
Cincinnati,Hamilton,Ohio,New_York,America
Cincinnati,Hamilton,Ohio,New_York,America
Cincinnati,Hamilton,Ohio,New_York,America
Cincinnati,Hamilton,Ohio,New_York,America
Cincinnati,Hamilton,Ohio,New_York,America
Cincinnati,Hamilton,Ohio,New_York,America
Cincinnati,Hamilton,Ohio,New_York,America
Cincinnati,Hamilton,Ohio,New_York,America
Cincinnati,Hamilton,Ohio,New_York,America
Cincinnati,Hamilton,Ohio,New_York,America
Cincinnati,Hamilton,Ohio,New_York,America
Cincinnati,Hamilton,Ohio,New_York,America
Cincinnati,Hamilton,Ohio,New_York,America
Cincinnati,Hamilton,Ohio,New_York,America
Cincinnati,Hamilton,Ohio,New_York,America
Cincinnati,Hamilton,Ohio,New_York,America
Cincinnati,Hamilton,Ohio,New_York,America
Cincinnati,Hamilton,Ohio,New_York,America
Cincinnati,Hamilton,Ohio,New_York,America
Cincinnati,Hamilton,Ohio,New_York,America
Cincinnati,Hamilton,Ohio,New_York,America
Cincinnati,Hamilton,Ohio,New_York,America
Cincinnati,Clermont,Ohio,New_York,America
Cincinnati,Hamilton,Ohio,New_York,America
Cincinnati,Hamilton,Ohio,New_York,America
Cincinnati,Hamilton,Ohio,New_York,America
Cincinnati,Hamilton,Ohio,New_York,America
Cincinnati,Hamilton,Ohio,New_York,America
Cincinnati,Hamilton,Ohio,New_York,America
Cincinnati,Hamilton,Ohio,New_York,America
Alpha,Greene,Ohio,New_York,America
Anna,Shelby,Ohio,New_York,America
Ansonia,Darke,Ohio,New_York,America
Arcanum,Darke,Ohio,New_York,America
Bellbrook,Greene,Ohio,New_York,America
Botkins,Shelby,Ohio,New_York,America
Bowersville,Greene,Ohio,New_York,America
Bradford,Darke,Ohio,New_York,America
Brookville,Montgomery,Ohio,New_York,America
Burkettsville,Mercer,Ohio,New_York,America
Camden,Preble,Ohio,New_York,America
Casstown,Miami,Ohio,New_York,America
Cedarville,Greene,Ohio,New_York,America
Clayton,Montgomery,Ohio,New_York,America
Clifton,Greene,Ohio,New_York,America
Conover,Shelby,Ohio,New_York,America
Covington,Miami,Ohio,New_York,America
Donnelsville,Clark,Ohio,New_York,America
Eaton,Preble,Ohio,New_York,America
Eldorado,Preble,Ohio,New_York,America
Englewood,Montgomery,Ohio,New_York,America
Enon,Clark,Ohio,New_York,America
Fairborn,Greene,Ohio,New_York,America
Farmersville,Montgomery,Ohio,New_York,America
Fletcher,Miami,Ohio,New_York,America
Germantown,Montgomery,Ohio,New_York,America
Gettysburg,Darke,Ohio,New_York,America
Gratis,Preble,Ohio,New_York,America
Greenville,Darke,Ohio,New_York,America
Hollansburg,Darke,Ohio,New_York,America
